row ID,row m/z,row retention time,Component Index,Library ID,Sub-network linkout,F2_m_stom_GC6_01_56499.mzXML Peak area,F1_m_HG_GE4_01_56517.mzXML Peak area,F3_m_HG_GG1_01_56540.mzXML Peak area,F4_m_HG.3_GF3_01_56526.mzXML Peak area,F2_m_HG_GE5_01_56518.mzXML Peak area,F3_m_stom_GA2_01_56475.mzXML Peak area,F3_m_PC_RD5_01_56563.mzXML Peak area,F1_m_GI_GF6_01_56529.mzXML Peak area,F4_m_GI.1_GF7_01_56530.mzXML Peak area,F2_m_GI_GE7_01_56520.mzXML Peak area,F5_m_HG.3_GH1_01_56550.mzXML Peak area,F5_m_GI.2_GC5_01_56498.mzXML Peak area,F4_m_HG.2_GA4_01_56477.mzXML Peak area,F4_m_stom_GH6_01_56555.mzXML Peak area,F4_m_HG.1_GC1_01_56494.mzXML Peak area,F4_m_GI.4_GD7_01_56510.mzXML Peak area,F4_m_GI.2_GE2_01_56515.mzXML Peak area,F4_m_GI.3_GF2_01_56525.mzXML Peak area,F1_m_PC_RE6_01_56564.mzXML Peak area,F3_m_GI_GH4_01_56553.mzXML Peak area,F2_m_PC_RD3_01_56561.mzXML Peak area,F6_m_HG.1_GB1_01_56484.mzXML Peak area,F5_m_HG.1_GB2_01_56485.mzXML Peak area,F6_m_HG.2_GA3_01_56476.mzXML Peak area,F5_m_GI.4_GC4_01_56497.mzXML Peak area,F5_m_HG.2_GE3_01_56516.mzXML Peak area,F5_m_PC_RD4_01_56562.mzXML Peak area,F5_m_GI.3_GH2_01_56551.mzXML Peak area,F6_m_GI.4_GG3_01_56542.mzXML Peak area,F6_m_GI.1_GA8_01_56481.mzXML Peak area,F6_m_HG.3_GD1_01_56504.mzXML Peak area,F7_m_stom_GC7_01_56500.mzXML Peak area,F7_m_HG.1_GG7_01_56546.mzXML Peak area,F6_m_stom_GH5_01_56554.mzXML Peak area,F6_m_GI.3_GB3_01_56486.mzXML Peak area,F7_m_HG.3_GF1_01_56524.mzXML Peak area,F4_m_PC_RB7_01_56560.mzXML Peak area,F7_m_GI.2_GD2_01_56505.mzXML Peak area,F1_m_stom_GG4_01_56543.mzXML Peak area,F6_m_GI.3_GA7_01_56480.mzXML Peak area,F5_m_GI.1_GD6_01_56509.mzXML Peak area,extraction_blank_GF9_01_56535.mzXML Peak area,extraction_blank_GA9_01_56482.mzXML Peak area,extraction_blank_GC9_01_56502.mzXML Peak area,F8_m_stom_GA1_01_56474.mzXML Peak area,F8_m_GI.4_GA6_01_56479.mzXML Peak area,F8_m_HG.2_GH3_01_56552.mzXML Peak area,F7_m_HG.2_GE1_01_56514.mzXML Peak area,F8_m_GI.2_GG2_01_56541.mzXML Peak area,F5_m_stom_GG6_01_56545.mzXML Peak area,F6_m_PC_RB6_01_56559.mzXML Peak area,extraction_blank_GG9_01_56547.mzXML Peak area,extraction_blank_GD9_01_56512.mzXML Peak area,extraction_blank_GE9_01_56522.mzXML Peak area,extraction_blank_GF9_01_56531.mzXML Peak area,extraction_blank_GF9_01_56539.mzXML Peak area,extraction_blank_GB9_01_56492.mzXML Peak area,extraction_blank_GH9_01_56557.mzXML Peak area,F6_m_GI.2_GH7_01_56556.mzXML Peak area,F7_m_GI.1_GC2_01_56495.mzXML Peak area,F7_m_GI.4_GB5_01_56488.mzXML Peak area,F7_m_GI.3_GG5_01_56544.mzXML Peak area,extraction_blank_GH9_01_56575.mzXML Peak area,extraction_blank_GH9_01_56567.mzXML Peak area,G2_ST_M_GA9_01_56593.mzXML Peak area,G3_G3_M_GG11_01_56713.mzXML Peak area,F8_m_HG.1_GC3_01_56496.mzXML Peak area,G3_ST_M_GH9_01_56726.mzXML Peak area,G1_PC_M_RD9_01_56665.mzXML Peak area,G3_G2_M_GF10_01_56697.mzXML Peak area,F8_m_HG.3_GB4_01_56487.mzXML Peak area,F7_m_PC_RF5_01_56566.mzXML Peak area,F8_m_GI.1_GA5_01_56478.mzXML Peak area,M3_ST_M_GA7_01_56591.mzXML Peak area,M3_G3_M_GG10_01_56712.mzXML Peak area,G1_G2_M_GC8_01_56738.mzXML Peak area,M1_G3_M_GG8_01_56710.mzXML Peak area,M2_HG_M_GE8_01_56765.mzXML Peak area,G1_ST_M_GH7_01_56724.mzXML Peak area,G1_G1_M_GF8_01_56695.mzXML Peak area,G4_ST_M_GC11_01_56746.mzXML Peak area,G5_HG_M_GE7_01_56764.mzXML Peak area,G3_G1_M_GF7_01_56694.mzXML Peak area,F8_m_PC_RF4_01_56565.mzXML Peak area,M5_ST_M_GF1_01_56686.mzXML Peak area,M5_HG_M_GG2_01_56702.mzXML Peak area,M4_ST_M_GD11_01_56667.mzXML Peak area,M4_G2_M_GB5_01_56602.mzXML Peak area,M4_G3_M_GE3_01_56777.mzXML Peak area,M4_HG_M_GC2_01_56734.mzXML Peak area,G1_HG_M_GF6_01_56693.mzXML Peak area,S1_G3_M_GD6_01_56662.mzXML Peak area,G4_G1_M_GH11_01_56728.mzXML Peak area,G3_PC_M_RD7_01_56663.mzXML Peak area,G2_G1_M_GE10_01_56767.mzXML Peak area,S3_G3_M_RF4_01_56689.mzXML Peak area,S2_ST_M_GG3_01_56703.mzXML Peak area,S1_ST_M_GC5_01_56737.mzXML Peak area,S2_G3_M_GH3_01_56718.mzXML Peak area,S1_PC_M_RB2_01_56599.mzXML Peak area,S1_HG_M_GE4_01_56759.mzXML Peak area,S1_G2_M_GG4_01_56704.mzXML Peak area,M5_PC_M_RG5_01_56705.mzXML Peak area,M3_PC_M_RH8_01_56725.mzXML Peak area,M1_G1_M_GH10_01_56727.mzXML Peak area,G5_G1_M_GB9_01_56773.mzXML Peak area,S3_ST_M_GD4_01_56752.mzXML Peak area,S2_HG_M_GB3_01_56600.mzXML Peak area,S3_PC_M_RA5_01_56587.mzXML Peak area,S2_G2_M_GA6_01_56590.mzXML Peak area,S3_HG_M_GF2_01_56687.mzXML Peak area,S2_PC_M_RE2_01_56757.mzXML Peak area,M5_G2_M_GH2_01_56717.mzXML Peak area,M5_G3_M_GE5_01_56760.mzXML Peak area,M5_G1_M_GG1_01_56701.mzXML Peak area,S1_G1_M_GB6_01_56605.mzXML Peak area,S5_ST_M_GA1_01_56583.mzXML Peak area,S4_ST_M_GC1_01_56739.mzXML Peak area,S5_G3_M_RD5_01_56753.mzXML Peak area,S6_G1_M_RD3_01_56751.mzXML Peak area,S4_PC_M_RH5_01_56720.mzXML Peak area,S4_HG_M_GH4_01_56719.mzXML Peak area,S3_G2_M_2_GD2_01_56776.mzXML Peak area,S4_G3_M_GF5_01_56690.mzXML Peak area,S3_G1_M_GH1_01_56716.mzXML Peak area,S2_G1_M_GA3_01_56585.mzXML Peak area,S6_ST_M_GB1_01_56598.mzXML Peak area,G5_ST_M_GD10_01_56666.mzXML Peak area,W1_ST_M_GB7_01_56606.mzXML Peak area,W3_ST_M_GE9_01_56766.mzXML Peak area,S6_PC_M_RA4_01_56586.mzXML Peak area,W1_HG_M_GC7_01_56743.mzXML Peak area,S5_PC_M_2_RD1_01_56749.mzXML Peak area,S4_G2_M_GC3_01_56735.mzXML Peak area,S5_HG_M_GA2_01_56584.mzXML Peak area,S5_G2_M_GF3_01_56688.mzXML Peak area,S5_G1_M_GC6_01_56742.mzXML Peak area,extraction_blank_GB12_01_56604.mzXML Peak area,extraction_blank_GA12_01_56589.mzXML Peak area,extraction_blank_GC12_01_56741.mzXML Peak area,W5_ST_M_GH6_01_56723.mzXML Peak area,W4_ST_M_GG9_01_56711.mzXML Peak area,S6_G2_M_GC4_01_56736.mzXML Peak area,W2_G3_M_GF11_01_56698.mzXML Peak area,W2_G2_M_GA10_01_56594.mzXML Peak area,S6_G3_M_GE6_01_56763.mzXML Peak area,S6_HG_M_GE1_01_56756.mzXML Peak area,S4_G1_M_GB4_01_56601.mzXML Peak area,extraction_blank_GD12_01_56669.mzXML Peak area,extraction_blank_GF12_01_56700.mzXML Peak area,extraction_blank_GH12_01_56722.mzXML Peak area,extraction_blank_GA12_01_56597.mzXML Peak area,extraction_blank_GD12_01_56755.mzXML Peak area,W3_HG_M_GE11_01_56683.mzXML Peak area,W2_G1_M_GA8_01_56592.mzXML Peak area,W5_G1_M_GF9_01_56696.mzXML Peak area,W3_G3_M_GC10_01_56745.mzXML Peak area,W4_PC_M_RG7_01_56709.mzXML Peak area,W2_PC_M_RB8_01_56607.mzXML Peak area,extraction_blank_GE12_01_56685.mzXML Peak area,extraction_blank_GG12_01_56715.mzXML Peak area,extraction_blank_GF12_01_56692.mzXML Peak area,extraction_blank_GE12_01_56762.mzXML Peak area,extraction_blank_GG12_01_56707.mzXML Peak area,extraction_blank_GC12_01_56748.mzXML Peak area,W5_PC_M_RG6_01_56708.mzXML Peak area,extraction_blank_GH12_01_56730.mzXML Peak area,M1_ST_M_GG2_01_56829.mzXML Peak area,G1_G3_M_GB4_01_56796.mzXML Peak area,M2_G3_M_GD5_01_56814.mzXML Peak area,G2_HG_M_GC5_01_56804.mzXML Peak area,G4_G3_M_GF3_01_56824.mzXML Peak area,W4_G2_M_GD8_01_56664.mzXML Peak area,W3_PC_M_RC9_01_56744.mzXML Peak area,W5_G2_M_GA11_01_56595.mzXML Peak area,W4_G1_M_GB10_01_56774.mzXML Peak area,M2_ST_M_GA4_01_56786.mzXML Peak area,G5_G3_M_GD4_01_56810.mzXML Peak area,G4_G2_M_GH4_01_56837.mzXML Peak area,G5_G2_M_GG1_01_56828.mzXML Peak area,G2_G3_M_GD1_01_56807.mzXML Peak area,G2_G2_M_GG4_01_56831.mzXML Peak area,G4_HG_M_GA5_01_56787.mzXML Peak area,G3_HG_M_GE4_01_56818.mzXML Peak area,G2_PC_M_GA2_01_56784.mzXML Peak area,W3_G2_M_GB11_01_56775.mzXML Peak area,G4_PC_M_GA3_01_56785.mzXML Peak area,extraction_blank_GC6_01_56806.mzXML Peak area,M1_G2_M_GD3_01_56809.mzXML Peak area,W2_ST_M_GB2_01_56794.mzXML Peak area,M3_G2_M_GA1_01_56783.mzXML Peak area,W1_G3_M_GH2_01_56835.mzXML Peak area,M3_HG_M_GC4_01_56803.mzXML Peak area,M1_HG_M_GF4_01_56825.mzXML Peak area,M2_PC_M_GE3_01_56817.mzXML Peak area,M2_G2_M_GD2_01_56808.mzXML Peak area,M1_PC_M_GF2_01_56823.mzXML Peak area,M3_G1_M_GC2_01_56801.mzXML Peak area,extraction_blank_GG5_01_56833.mzXML Peak area,extraction_blank_GB6_01_56799.mzXML Peak area,extraction_blank_GH5_01_56838.mzXML Peak area,extraction_blank_GF5_01_56827.mzXML Peak area,extraction_blank_GD6_01_56813.mzXML Peak area,W1_PC_M_GE5_01_56819.mzXML Peak area,M4_PC_M_GH3_01_56836.mzXML Peak area,W2_HG_M_GB1_01_56793.mzXML Peak area,M4_G1_M_GE1_01_56815.mzXML Peak area,W1_G2_M_GG3_01_56830.mzXML Peak area,extraction_blank_GE6_01_56821.mzXML Peak area,W5_HG_M_GH1_01_56834.mzXML Peak area,M2_G1_M_GE2_01_56816.mzXML Peak area,W4_HG_M_GB3_01_56795.mzXML Peak area,W5_G3_M_GF1_01_56822.mzXML Peak area,W1_G1_M_GC1_01_56800.mzXML Peak area,W3_G1_M_GC3_01_56802.mzXML Peak area,W4_G3_M_GB5_01_56797.mzXML Peak area
653,452.3156304,8.064253846,-1,N/A,This Node is a Singleton,0,0,0,0,0,0,0,560865.9895,0,888624.9595,0,0,0,0,0,0,0,0,30598.492,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,264531.1565,0,33102.2605,0,0,0,0,0,0,0,0,23035.5195,0,0,0,0,0,0,0,0,0,908643.4595,694246.5705,0,0,0,0,0,0,0,0,0,0,0,0,924852.0395,0,0,0,0,0,0,0,0,0,623432.5365,0,0,0,0,0,0,0,0,0,552592.2485,0,180865.999,0,0,0,0,0,0,0,0,41338.8495,885617.514,704794.8925,0,0,0,0,0,0,0,0,391632.9955,748659.0855,0,0,0,0,0,0,0,0,535970.0245,1071142.713,0,0,0,0,0,0,0,0,0,124847.0155,191071.691,0,0,0,0,0,0,0,0,0,0,853455.805,0,0,0,0,0,0,0,389947.2685,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17730.63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1293899.282,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26575.883,0,0
654,300.2900521,5.89298,11,"(3R,5R,7R,9S,10S,12S,13R,14S,17R)-17-((2R)-6,7-dihydroxy-6-methylheptan-2-yl)-10,13-dimethylhexadecahydro-1H-cyclopenta[a]phenanthrene-3,7,12-triol",https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=11&task=3022654074164039a5c62cf318fe3124&show=true,0,0,0,0,0,0,0,440506.199,0,0,0,0,0,0,0,0,53071.289,64619.1025,150871.4945,0,0,0,0,0,0,0,0,0,0,345708.4735,0,0,0,0,0,0,266135.457,93073.1125,0,0,0,0,0,0,0,0,0,0,203202.6155,0,0,0,0,0,0,0,0,0,132627.8675,0,0,0,0,0,0,0,0,0,0,139165.579,0,0,437204.851,0,0,0,0,0,0,16623.981,0,0,0,0,0,0,0,0,0,0,0,0,0,0,92606.129,0,0,0,0,0,0,0,144805.934,0,298314.9705,113360.496,0,0,0,0,0,0,0,0,0,162484.303,0,0,0,0,0,0,0,0,65839.373,132296.8775,0,234306.959,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,141681.2195,0,0,0,0,0,0,214245.985,153032.5935,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,524104.4225,0,0,529072.738,0,0,91351.869,280483.148,0,0,0,0,0,37680.7225,0,0,0,0,70744.013,0,0,0,0,331870.174,76427.173,194973.524,0,0,0,0,0,0,0,0,234899.3635,0,0,0,272050.1285,0,0,268066.255,0,0
655,530.3149691,4.968565909,194,N/A,https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=194&task=3022654074164039a5c62cf318fe3124&show=true,0,0,0,0,0,0,0,230830.4685,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,89706.0285,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60234.813,117313.462,0,0,0,0,0,0,0,0,0,0,0,0,31019.468,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,403710.716,0,0,0,282644.377,0,3919950.032,0,0,0,0,0,0,0,666075.299,0,0,0,0,461405.819,4182159.014,0,0,0,274986.9805,0,0,2187136.765,0,2087129.049,575185.33,0,0,0,0,0,0,0,3610360.374,0,217763.8285,234843.0705,0,0,0,0,0,592027.2605,0,0,0,0,3503672.551,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65010.7735,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47460.544,0,0
656,282.2794236,5.920356019,-1,N/A,This Node is a Singleton,0,0,0,0,0,0,0,371692.0525,0,0,0,0,0,0,0,0,0,38115.628,126173.142,0,32174.677,0,0,0,0,0,0,0,0,289113.483,0,0,0,0,0,0,219770.853,0,0,71776.486,0,0,0,0,0,0,0,0,170830.8445,0,0,0,0,0,0,0,0,0,111612.34,0,0,0,0,0,0,0,0,0,0,112475.244,0,0,362292.779,0,0,42815.733,0,0,0,200757.696,0,0,0,0,0,0,0,0,0,0,0,0,31493.985,0,73302.014,0,0,0,0,0,0,0,118450.71,0,240759.7675,0,0,0,0,0,0,16947.655,0,0,0,134461.8135,0,0,0,0,0,0,0,0,0,0,0,196578.869,0,0,0,0,0,0,0,0,24305.834,0,0,0,0,0,0,0,0,0,0,123430.2285,0,0,0,0,0,0,143945.716,131261.917,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,434802.273,0,0,46615.4815,0,0,69962.15,232049.646,0,0,0,0,0,32800.0655,0,0,0,0,53479.611,0,0,0,0,243006.6695,58140.911,151052.591,0,0,0,0,0,0,0,0,191268.498,0,0,0,208261.945,0,0,195694.444,0,0
657,703.5749664,9.329572222,44,N/A,https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=44&task=3022654074164039a5c62cf318fe3124&show=true,0,0,0,0,0,0,0,2591176.522,0,1919195.904,0,0,0,0,0,0,0,0,0,0,2643014.05,0,0,0,0,0,216402.1765,0,0,319716.37,0,0,0,0,0,0,0,0,0,0,250415.2065,0,0,0,0,0,0,0,0,277407.89,0,0,0,0,0,0,722602.1055,0,0,0,0,0,0,418180.864,0,0,0,0,782992.5655,0,0,0,0,0,0,0,0,0,0,0,0,0,0,381745.5065,0,0,817892.066,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
658,375.2897285,5.756041111,47,Val-Trp,https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=47&task=3022654074164039a5c62cf318fe3124&show=true,0,0,0,0,0,0,0,355720.671,0,148425.515,0,348279.015,88717.1535,0,0,184767.3415,229778.013,294382.827,0,0,0,0,0,0,98181.786,0,0,213961.315,46790.912,77487.0205,0,0,0,0,0,0,0,458780.377,0,40504.4225,162663.6505,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,95609.7405,182362.1215,0,0,0,0,0,0,0,0,241242.299,0,0,114807.7145,0,0,114308.678,0,0,0,60374.108,0,0,0,0,0,0,0,58254.855,0,0,0,0,27342.265,0,0,76410.788,0,0,0,0,0,79956.067,0,26400.8905,135366.609,67576.207,0,0,0,0,0,0,0,0,112522.45,84696.2525,0,0,0,0,0,0,80801.846,0,0,0,0,0,0,0,0,53643.5615,0,288652.1605,0,172837.9265,0,0,0,0,0,0,162225.894,0,0,0,0,43281.158,0,0,0,0,0,0,0,24321.745,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23226.258,33365.33,0,0,199332.6585,0,0,233346.8265,0,0,0,0,0,0,0,0,0,51238.4235,0,0,0,0,0,0,327311.55,0,147141.354,0,0,0,0,0,0,0,0,111633.6775,0,0,0,0,0,0,0,113397.3635,0
659,433.3426605,5.893133333,-1,N/A,This Node is a Singleton,0,0,0,0,0,0,0,323131.45,0,163859.1915,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,279039.1945,0,0,0,0,0,0,0,0,0,0,0,0,230715.9695,0,0,0,0,0,0,0,0,0,196957.2265,0,0,0,0,0,0,0,0,0,99384.035,0,349336.0245,0,0,0,0,0,0,0,0,0,314051.323,1280620.133,0,0,0,0,0,0,0,0,125561.461,0,0,0,0,0,0,0,0,0,50365.0235,330388.9845,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,128711.2135,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,621687.713,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,88739.507,0
660,369.2979706,7.809021667,6,NCGC00380823-01!2-(14-methylpentadecanoylamino)-3-phenylpropanoic acid,https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=6&task=3022654074164039a5c62cf318fe3124&show=true,0,0,0,0,0,0,0,30544.3585,67172.575,49554.0775,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65012.0805,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,95919.901,0,0,0,0,0,0,0,0,0,0,0,0,189939.563,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,143631.5875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,127336.6,0,0,552558.7495,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,94758.4345,0
661,442.3303764,8.038201515,26,N/A,https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=26&task=3022654074164039a5c62cf318fe3124&show=true,0,0,0,0,0,0,0,278772.6565,0,228364.6375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,309518.872,176664.5965,0,0,0,0,0,0,0,0,0,0,0,0,397661.314,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,150220.471,40919.6135,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49404.1085,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68506.9455,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,198157.5955,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23382.364,0,0
662,337.2725002,7.937828571,-1,N/A,This Node is a Singleton,0,0,0,0,0,0,0,324959.841,131107.1765,76971.454,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,84807.45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39201.9175,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,79030.5005,0,0,0,0,0,0,0,0,0,55986.324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
663,418.3320784,8.079148551,44,N/A,https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=44&task=3022654074164039a5c62cf318fe3124&show=true,0,0,0,0,0,0,0,327374.1735,0,593289.9785,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,630495.529,417957.2575,0,0,0,0,0,0,0,0,0,0,0,0,690245.8965,0,0,0,0,0,0,0,0,0,385294.3865,0,0,0,0,0,0,0,0,0,364240.419,0,121214.6895,0,0,0,0,0,0,0,0,0,487392.526,428995.1565,0,0,0,0,0,0,0,0,184532.46,480197.425,0,0,0,0,0,0,24873.999,0,326513.55,779732.69,0,0,0,0,0,0,0,0,0,59490.9915,121109.8275,0,0,0,0,0,0,0,0,0,0,540530.679,0,0,0,0,0,0,0,210168.721,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18867.2065,384318.8085,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,677451.751,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,450227.141,0,0
664,333.2791002,8.553627546,6,N/A,https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=6&task=3022654074164039a5c62cf318fe3124&show=true,0,0,0,0,0,0,0,312259.414,97140.5245,392610.765,0,0,0,0,0,0,0,0,69973.423,0,56801.0145,0,0,0,0,0,0,0,0,0,0,0,66099.1335,0,0,0,112952.9755,336430.6075,0,131999.247,0,0,0,0,0,73235.9725,0,0,192017.569,0,0,0,0,0,0,0,0,0,379956.8915,449977.279,287359.039,408366.6335,0,0,0,0,58190.25,0,0,49173.4625,151937.973,147001.675,363105.8325,0,0,0,0,0,0,39715.464,0,0,0,81551.818,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,71660.0285,32308.8475,64512.011,69431.237,576391.406,0,0,0,84030.8685,73406.3395,174239.4545,0,95674.5445,128720.148,693822.1665,777238.2995,0,0,0,94526.7765,53928.078,40651.4415,214887.215,114597.4045,467460.7855,320434.1885,0,110218.0185,0,0,111079.42,0,43401.525,163561.8605,0,254354.0515,439209.54,0,0,0,0,0,94562.3935,0,54706.379,0,0,694002.199,0,0,0,0,0,0,0,438255.4715,112850.996,46686.842,0,0,0,0,0,0,0,53130.287,0,0,0,0,0,52254.9655,256979.0625,0,136859.6455,0,0,0,0,137561.2345,86665.6445,321113.396,0,0,87390.179,0,48477.8945,0,0,0,43257.066,0,0,0,0,53284.5605,159270.266,492838.4185,0,0,0,0,0,31753.122,78421.3995,0,108013.416,0,0,84818.981,0,0,171302.291,0,0,158069.494
665,160.0962067,0.617095771,44,"2-((R)-4-((3S,5S,7S,8R,9S,10S,13R,14S,17R)-3,7-dihydroxy-10,13-dimethylhexadecahydro-1H-cyclopenta[a]phenanthren-17-yl)pentanamido)ethane-1-sulfonic acid",https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=44&task=3022654074164039a5c62cf318fe3124&show=true,0,0,0,0,0,0,0,210468.005,97991.5565,118779.733,0,0,0,0,0,0,0,0,0,415324.087,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,132249.9095,64674.251,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,112148.527,23768.7445,0,88037.8645,0,0,0,290433.003,0,0,0,226985.058,0,0,0,706014.066,314310.7665,333596.298,131702.6725,738941.239,0,0,0,1053075.38,139403.8745,0,670636.215,468720.912,336846.0155,186024.302,190623.689,192497.4525,1936552.112,0,175077.1775,0,137794.568,0,0,0,0,0,0,0,123900.248,135632.868,275491.365,0,0,0,0,0,0,0,535351.9275,403067.0265,376983.6565,0,0,0,0,0,0,0,0,0,0,0,0,137225.4185,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66927.169,368168.221,0,0,0,0,0,0,0,0,0,217263.716,49840.676,0,0,22606.454,0,0,0,0,0,0,0,0,256697.282,637886.5355,705765.8715,0,636875.1405,131068.0855,0,108632.208,105405.7765,555836.0645,650383.132,281851.579,298412.44,454203.734,313832.214,929529.378,1230868.855,68428.937,143636.6325,121446.6865,0,175192.852,0,446723.5005,0,314107.805,207150.1425,0,475018.8355,0,463262.2185,0,0,0,0,0,0,0,59554.0285,276982.94,52589.209,0,0,0,0,0,0,272111.7305,0
