"","Species","Gut_SubSection","Gut_SubSection.padjust","Species.padjust","Kingdom","Phylum","Class","Order","Family","Genus","F4_GI_1","F4_GI_2","F4_GI_3","F4_GI_4","F4_HG_1","F4_HG_2","F4_HG_3","F5_GI_1","F5_GI_2","F5_GI_3","F5_GI_4","F5_HG_1","F5_HG_2","F5_HG_3","F6_GI_1","F6_GI_3","F6_GI_4","F6_HG_1","F6_HG_2","F6_HG_3","F7_GI_2","F7_GI_3","F7_GI_4","F7_HG_1","F7_HG_2","F7_HG_3","F8_GI_1","F8_GI_2","F8_GI_3","F8_GI_4","F8_HG_1","F8_HG_2","F8_HG_3"
"Otu00133",0.164198695201766,0.0116505532471708,0.0316164033217342,0.378751656932074,"Eukaryota","Parabasalia","Parabasalia_unclassified","Parabasalia_unclassified","Parabasalia_unclassified","Parabasalia_unclassified",0.0527501654947163,0.119869462418394,0.109396826083759,0.0884328264288186,0,0,0,0.0504197724246619,0.106597250924483,0.132294622508988,0.0492133585199508,0.0141426070706832,0.00894439117125142,0.0154925531290998,0.0118324356673172,0,0,0,0,0,0,0,0,0,0,0,0,0,0.122618112577068,0.0636038700583698,0,0,0
"Otu00134",0.330061168612839,0.000133980889726595,0.000866493230755172,0.576773557272941,"Bacteria","Firmicutes","Clostridia","Clostridiales","Clostridiales_vadinBB60_group","Clostridiales_vadinBB60_group_ge",0,0,0,0,0.0665321540937869,0.0492133585199508,0.0519849353686748,0.0189748045654315,0,0,0.0260797658972776,0.040754378260628,0.0467074509873697,0.0460597419612265,0,0,0,0,0,0,0,0,0.00774604415417324,0.0590257935914777,0.053316907384196,0.0549822247594775,0,0,0,0.048598959594225,0.122700462727158,0.120289882394788,0.0916706786222294
"Otu00135",0.360654698318229,0.000416503271247556,0.00216747331699797,0.602833457092305,"Bacteria","Bacteroidetes","Bacteroidia","Bacteroidales","Rikenellaceae","Alistipes",0,0,0,0,0.0567755412213803,0.0498202052314834,0.0681703333277071,0,0,0.0167339815117806,0.0346479480985121,0.0567755412213803,0.058855738153703,0.05140356482412,0.0402600988152693,0,0.107068851060201,0.0593644498379267,0.0300045018234769,0.040754378260628,0,0,0,0.0882051927245587,0.0959595182852168,0.0848366090930007,0,0,0,0,0.0494164660809598,0.0544327580843896,0.0618455662727442
"Otu00137",0.0450244245641898,4.93350741724162e-05,0.000371085557905565,0.211644980234736,"Bacteria","Firmicutes","Clostridia","Clostridiales","Ruminococcaceae","Ruminococcaceae_unclassified",0,0,0,0,0.0666827324361915,0.0749031686031992,0.121126429194016,0,0,0.0228054852686513,0.0379564451883143,0.0610296810882961,0.0651613852024104,0.0706278190740959,0,0,0,0,0,0,0,0,0,0.0279321120649178,0.0334726512735141,0.0316280494375717,0,0,0,0.0374253099064661,0.0795824050528321,0.0730031574180724,0.117315917625842
"Otu00139",0.264279852121426,0.00351613343273858,0.0121658216772755,0.507524915686961,"Bacteria","Firmicutes","Clostridia","Clostridiales","Lachnospiraceae","Tyzzerella",0.0275715906579882,0.0535044923335179,0.0376918113497806,0.109120050342206,0.0306642247754937,0.0316280494375717,0,0,0.0395071117091088,0.0659264219165349,0.0653151053090716,0.0232399919966277,0.0194948234947316,0,0,0,0,0,0,0,0,0.145913225086398,0.127149265370857,0.0204953363762286,0,0,0,0,0.0279321120649178,0.0574772685710209,0,0,0
"Otu00140",0.472910311037261,0.000139215345910116,0.000892009438609264,0.709857273925759,"Bacteria","Firmicutes","Clostridia","Clostridiales","Lachnospiraceae","Lachnospiraceae_unclassified",0.046276649381921,0.0703431306768356,0.0690476050675747,0.116971312462763,0.060700271944094,0.0569517801235477,0.0232399919966277,0,0.0628107111436491,0.0875187762924133,0.0798343855920183,0.0236665283589545,0.0189748045654315,0.0154925531290998,0,0.0126494479745792,0,0,0,0,0,0.0492133585199508,0.0567755412213803,0,0,0,0,0,0.0264606007932277,0.0815766437276638,0,0,0
"Otu00141",0.0864016603768823,0.00075947281469866,0.0035272160253119,0.268741914283849,"Bacteria","Bacteroidetes","Bacteroidia","Bacteroidales","Bacteroidales_unclassified","Bacteroidales_unclassified",0,0,0,0,0.0663812362051613,0.0535044923335179,0.0966907385571585,0,0,0,0.0118324356673172,0.0209777155210342,0.0214492552468059,0.0173213742180269,0,0,0,0,0,0,0,0,0.0209777155210342,0.110131548491529,0.125227000933707,0.120457647459203,0,0,0,0.0236665283589545,0.0535044923335179,0.0597011940644167,0.0549822247594775
"Otu00147",0.0125735133621574,1.79697326044756e-05,0.000175141619187283,0.211644980234736,"Bacteria","Bacteroidetes","Bacteroidia","Bacteroidales","Rikenellaceae","Alistipes",0,0,0,0,0.0223625435843667,0.0223625435843667,0.0352209152714569,0,0,0,0,0.0189748045654315,0.0154925531290998,0,0.0454028202812892,0,0.0389970608926553,0.0759677122215767,0.0903448001990797,0.0856617234148567,0,0,0,0.0360633293559791,0.0438318384264956,0.0368865420026988,0,0,0,0,0.0228054852686513,0.0306642247754937,0.0331723313941455
"Otu00148",0.82974429366369,2.99989562348663e-07,2.59490971431593e-05,0.876836309221237,"Bacteria","Lentisphaerae","Lentisphaeria","Victivallales","Victivallales_unclassified","Victivallales_unclassified",0,0,0,0,0.0464925477262967,0.0374253099064661,0.0366141907114439,0,0,0.0154925531290998,0.0289868126124024,0.0467074509873697,0.05140356482412,0.0583426116660931,0.024902372893354,0,0.0282880438419201,0.0374253099064661,0.0184401339561902,0.0400106743539889,0.00894439117125142,0,0,0.0412427473346677,0.046276649381921,0.046276649381921,0,0.00774604415417324,0.0044721508622536,0.0228054852686513,0.0665321540937869,0.0618455662727442,0.0460597419612265
"Otu00151",0.200871031383521,6.93075957687448e-06,0.000119902140679928,0.425678965694489,"Bacteria","Verrucomicrobia","Verrucomicrobiae","Verrucomicrobiae_unclassified","Verrucomicrobiae_unclassified","Verrucomicrobiae_unclassified",0,0,0,0,0.0355039371888628,0.0349356044230547,0.0275715906579882,0,0,0.00894439117125142,0.0148329408825957,0.024902372893354,0.0275715906579882,0.0240855178070319,0.0313100670833175,0,0,0.0200013335733905,0.0167339815117806,0.0389970608926553,0,0,0.00894439117125142,0.0636038700583698,0.0579980168476094,0.0557064506147085,0.0118324356673172,0,0,0.0161252143073659,0.0502207093697047,0.0467074509873697,0.0303361545329774
"Otu00156",0.182321469217996,0.000184158222079996,0.00111787271648559,0.401804002225646,"Bacteria","Proteobacteria","Alphaproteobacteria","Rhodospirillales","uncultured","uncultured_ge",0,0,0,0,0.0414847808111334,0.0433725640934211,0.0481850221188148,0,0,0.0194948234947316,0.0352209152714569,0.0696263509936622,0.0779248414714716,0.0728655603894852,0,0,0,0,0,0,0.00774604415417324,0,0.0118324356673172,0.101861849502356,0.101267009239925,0.0946930248748371,0,0,0,0.0161252143073659,0.0343578873863,0.0303361545329774,0.0209777155210342
"Otu00157",0.878967969508682,0.00800631399780391,0.0239842826254559,0.88804275841765,"Bacteria","Firmicutes","Clostridia","Clostridiales","Clostridiales_vadinBB60_group","Clostridiales_vadinBB60_group_ge",0,0,0,0,0,0,0,0,0.0044721508622536,0.0134168103898401,0.0232399919966277,0.0426744092675496,0.048598959594225,0.0419646697072182,0.0161252143073659,0,0,0.0184401339561902,0.0340653608675008,0.0546165254021509,0,0,0,0.0300045018234769,0.0264606007932277,0.0300045018234769,0,0,0,0.0458418111403331,0.122782758757646,0.123929280893919,0.0976229311829651
"Otu00158",0.590105760658822,0.00192690837464657,0.00750853019125652,0.78680768087843,"Bacteria","Firmicutes","Clostridia","Clostridiales","Ruminococcaceae","Ruminococcaceae_unclassified",0,0,0,0,0.0610296810882961,0.0624906438766066,0.06265088083234,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0581705682719407,0.0590257935914777,0.0671324530090683,0,0,0,0.040754378260628,0.0900103127622477,0.0845993983940858,0.0858960287112524
"Otu00159",0.28828615655394,0.00198749822666737,0.00768351269750737,0.533406471484829,"Bacteria","Bacteroidetes","Bacteroidia","Bacteroidales","Rikenellaceae","Alistipes",0,0,0,0,0.0986485002678952,0.0843615270952879,0.106028604211619,0.032254623442895,0,0.0161252143073659,0.0268360367115923,0.040754378260628,0.048598959594225,0.0374253099064661,0.0236665283589545,0,0.0618455662727442,0.0343578873863,0.0154925531290998,0.010954670250958,0,0,0,0.0395071117091088,0.0368865420026988,0.0309888263311719,0,0,0,0.0357847244850008,0.060700271944094,0.0624906438766066,0.0629701379070276
"Otu00162",0.0497087229776256,0.0104128835251334,0.0290553040298077,0.212623179280583,"Bacteria","Tenericutes","Mollicutes","DMI","DMI_fa","DMI_ge",0,0,0.0392529130545519,0.0409992883336807,0.0289868126124024,0.0253009205357413,0,0,0.0464925477262967,0.0357847244850008,0.0316280494375717,0.0044721508622536,0.0232399919966277,0,0,0,0,0,0,0,0,0.0876335485535255,0.158523809567924,0.0603690742633334,0.0349356044230547,0.0296691465086627,0,0,0.0605348985018691,0.06265088083234,0.0214492552468059,0.0260797658972776,0.0148329408825957
"Otu00163",0.19092145729966,0.00115114033860293,0.00510634047636683,0.411581459350045,"Bacteria","Bacteroidetes","Bacteroidia","Bacteroidales","Rikenellaceae","Alistipes",0,0,0,0,0.0379564451883143,0.0260797658972776,0.0316280494375717,0,0,0,0.0184401339561902,0.024902372893354,0.0286395571091107,0,0,0,0,0,0,0,0,0,0,0.0856617234148567,0.0697702921830911,0.0704856176527704,0,0,0,0.0337703044638153,0.0542483707246401,0.0549822247594775,0.0574772685710209
"Otu00165",0.3758223824092,0.0130627174569395,0.0344458949148713,0.617741303152414,"Bacteria","Bacteroidetes","Bacteroidia","Bacteroidales","Rikenellaceae","Alistipes",0.0178894980130789,0.0309888263311719,0.0569517801235477,0.0586851922232543,0.0677274631389327,0.0683173226756885,0.0236665283589545,0,0.0044721508622536,0.00632459748479786,0.0173213742180269,0.0173213742180269,0.0141426070706832,0.0184401339561902,0,0,0,0,0,0,0,0.101762947590501,0.100768663758239,0.0240855178070319,0.0141426070706832,0,0,0,0.0854267817942394,0.0950112117313553,0.0296691465086627,0.0368865420026988,0.0178894980130789
"Otu00166",0.162760807438029,0.0136913283407446,0.0357524498558313,0.378751656932074,"Bacteria","Bacteroidetes","Bacteroidia","Bacteroidales","Rikenellaceae","Alistipes",0,0,0.0189748045654315,0.0296691465086627,0.0352209152714569,0.040754378260628,0,0,0.0209777155210342,0.024902372893354,0.0194948234947316,0,0,0,0,0.0544327580843896,0,0,0,0,0,0.0743652257990621,0.159547041064016,0.0366141907114439,0.024902372893354,0,0,0,0.0454028202812892,0.0913409933810793,0.0268360367115923,0.0268360367115923,0
"Otu00174",0.335157579092055,3.06671746987851e-05,0.000252639105851896,0.578376670153871,"Bacteria","Firmicutes","Erysipelotrichia","Erysipelotrichales","Erysipelotrichaceae","Erysipelatoclostridium",0,0,0,0,0.0286395571091107,0.0300045018234769,0.0355039371888628,0,0,0.0161252143073659,0.0303361545329774,0.0481850221188148,0.0464925477262967,0.0557064506147085,0,0,0,0,0,0,0,0,0,0.0502207093697047,0.0579980168476094,0.0640750779815711,0.0118324356673172,0,0,0.0319428707035388,0.0831620626363402,0.0808345199472493,0.0884328264288186
"Otu00175",0.0437755768618324,1.01607304562527e-05,0.000140624509514537,0.211644980234736,"Bacteria","Bacteroidetes","Bacteroidia","Bacteroidales","Rikenellaceae","Alistipes",0,0,0,0,0.048804615905435,0.0402600988152693,0.0431410981008142,0,0,0.0167339815117806,0.0256932919481349,0.0392529130545519,0.0460597419612265,0.0374253099064661,0,0,0,0,0,0,0,0,0.0134168103898401,0.0573026388566411,0.0686103625315476,0.0671324530090683,0,0,0,0.0293299615832089,0.0551641689657941,0.0464925477262967,0.0684639984064946
"Otu00180",0.703913172151209,2.10445117920378e-08,3.64070054002254e-06,0.829860795247732,"Bacteria","Firmicutes","Clostridia","Clostridiales","Ruminococcaceae","Ruminococcaceae_unclassified",0,0,0,0,0.0368865420026988,0.0343578873863,0.0551641689657941,0.0173213742180269,0,0.0209777155210342,0.0346479480985121,0.0508155670847216,0.0585141515112735,0.0636038700583698,0,0,0.0412427473346677,0.0379564451883143,0.0282880438419201,0.0289868126124024,0,0,0.00774604415417324,0.0387395224619405,0.0590257935914777,0.0581705682719407,0.0154925531290998,0,0,0.0214492552468059,0.0555262761039466,0.0546165254021509,0.0590257935914777
"Otu00181",0.690741579448116,0.00183211457244306,0.00724470448074628,0.827500692731259,"Bacteria","Bacteroidetes","Bacteroidia","Bacteroidales","Rikenellaceae","Alistipes",0,0,0,0,0.0803359957520914,0.0809586755027908,0.0857789552773275,0,0,0,0.0134168103898401,0.0200013335733905,0.0240855178070319,0.0184401339561902,0,0,0.0426744092675496,0.0303361545329774,0,0,0,0,0.010954670250958,0.0608651982645798,0.0467074509873697,0.0483924320662007,0,0,0,0,0.0272062971645802,0.0402600988152693,0.0475573820604094
"Otu00182",0.547183617224783,0.0011854611896507,0.00522509008432029,0.764951642665758,"Bacteria","Bacteroidetes","Bacteroidia","Bacteroidales","Rikenellaceae","Rikenella",0,0,0,0,0.0204953363762286,0.0167339815117806,0.0209777155210342,0.0275715906579882,0.00894439117125142,0.0282880438419201,0.0502207093697047,0.0878626479154669,0.0792029438914228,0.0913409933810793,0.0154925531290998,0,0,0,0,0,0.0118324356673172,0,0,0.0268360367115923,0.0303361545329774,0.0319428707035388,0,0,0,0.0360633293559791,0.0653151053090716,0.0598688592598892,0.0645428645639024
"Otu00183",0.0676801077141615,0.000408805492290313,0.00215949160812898,0.22920938290796,"Bacteria","Firmicutes","Clostridia","Clostridiales","Ruminococcaceae","Intestinimonas",0.0100001666741671,0.00774604415417324,0.0244973475791731,0.0886598817781526,0.0422025726360924,0.0414847808111334,0,0,0.049618744953486,0.075835455290382,0.0753041226363416,0.0200013335733905,0.0189748045654315,0.0134168103898401,0,0,0,0,0,0,0,0.0546165254021509,0.0473463254575795,0.0300045018234769,0.0228054852686513,0,0,0,0.0460597419612265,0.0921084438727467,0.0236665283589545,0.0303361545329774,0.0118324356673172
"Otu00185",0.250830169657534,0.00281567177554343,0.0101481503576878,0.490323382494388,"Bacteria","Bacteroidetes","Bacteroidia","Bacteroidales","Rikenellaceae","Rikenella",0,0,0,0,0.0355039371888628,0.0360633293559791,0.0309888263311719,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0118324356673172,0.0564214190586361,0.0579980168476094,0.0613573305028604,0,0,0,0.0200013335733905,0.0368865420026988,0.0334726512735141,0.0357847244850008
"Otu00187",0.0436225694858114,5.6568471308014e-06,0.00010995037596192,0.211644980234736,"Bacteria","Bacteroidetes","Bacteroidia","Bacteroidales","Rikenellaceae","Alistipes",0,0,0,0,0.0510123167792624,0.0426744092675496,0.049618744953486,0,0,0.0173213742180269,0.0316280494375717,0.0412427473346677,0.0473463254575795,0.0402600988152693,0,0,0,0,0,0,0,0,0,0.0519849353686748,0.048598959594225,0.0458418111403331,0,0,0,0.032254623442895,0.0555262761039466,0.05140356482412,0.0558860466503118
"Otu00188",0.136437349213497,0.0205268711432725,0.049840683618051,0.340637601895099,"Bacteria","Bacteroidetes","Bacteroidia","Bacteroidales","Rikenellaceae","Rikenellaceae_unclassified",0,0,0.0167339815117806,0.05140356482412,0.0523689430561941,0.0536914244047544,0.0178894980130789,0,0.0167339815117806,0.0340653608675008,0.0360633293559791,0.0232399919966277,0.0268360367115923,0.0236665283589545,0.0253009205357413,0.150365852149316,0.0997646069158556,0.0540633569787163,0.00894439117125142,0,0,0.0167339815117806,0.0426744092675496,0.0178894980130789,0.0141426070706832,0.0100001666741671,0,0,0.0244973475791731,0.0557064506147085,0.0328692717306667,0.0366141907114439,0.0244973475791731
"Otu00190",0.224721081722493,5.91500548801348e-05,0.000430861452390035,0.456032224492566,"Bacteria","Firmicutes","Clostridia","Clostridiales","Clostridiales_vadinBB60_group","Clostridiales_vadinBB60_group_ge",0,0,0,0,0.0531286626412262,0.0431410981008142,0.058855738153703,0,0,0.0204953363762286,0.0346479480985121,0.0498202052314834,0.0567755412213803,0.0498202052314834,0,0,0,0,0,0,0,0,0,0.0665321540937869,0.0643873112376809,0.0656214713878239,0,0,0,0,0.0228054852686513,0.0293299615832089,0.0219106553910847
"Otu00192",0.087402710078888,0.00128691847819251,0.00543016821286106,0.268741914283849,"Bacteria","Firmicutes","Clostridia","Clostridiales","Ruminococcaceae","Ruminococcaceae_unclassified",0.0214492552468059,0.0433725640934211,0.0303361545329774,0.0483924320662007,0,0,0,0,0.0363398019976787,0.0419646697072182,0.0293299615832089,0,0.0161252143073659,0,0,0.0542483707246401,0.0256932919481349,0,0,0,0,0.136956131247587,0.0982395408700788,0.0275715906579882,0.0289868126124024,0.0240855178070319,0,0,0.0126494479745792,0.0656214713878239,0,0,0
"Otu00194",0.0479209828909515,0.00144225428859723,0.00597628723179211,0.211644980234736,"Bacteria","Bacteroidetes","Bacteroidia","Bacteroidales","Rikenellaceae","Alistipes",0,0,0,0,0.0325633957875081,0.0355039371888628,0.05002085680577,0,0,0,0.0300045018234769,0.0424391451139306,0.0447362801022473,0.0392529130545519,0,0,0,0,0,0,0,0,0.0293299615832089,0.108471537748798,0.0886598817781526,0.093301827676627,0,0,0,0,0.00632459748479786,0.0214492552468059,0.0244973475791731
"Otu00200",0.047907459349418,1.14348699403819e-05,0.000143871454522623,0.211644980234736,"Bacteria","Bacteroidetes","Bacteroidia","Bacteroidales","Rikenellaceae","Alistipes",0,0,0,0,0.0431410981008142,0.0371569006730606,0.0454028202812892,0,0,0.0167339815117806,0.0272062971645802,0.0481850221188148,0.0447362801022473,0.0471343266405227,0,0,0,0,0,0,0,0,0,0.0636038700583698,0.0683173226756885,0.0529397510661862,0,0,0,0.0256932919481349,0.0419646697072182,0.0379564451883143,0.0454028202812892
"Otu00201",0.362730958960334,0.00481785422022536,0.0161060633835553,0.604842948435062,"Bacteria","Verrucomicrobia","Verrucomicrobiae","Verrucomicrobiales","Akkermansiaceae","Akkermansia",0,0,0,0,0.0433725640934211,0.0417254135699873,0.0569517801235477,0,0,0,0,0,0.0260797658972776,0.0316280494375717,0,0,0,0,0,0,0,0,0,0,0.0200013335733905,0,0,0,0,0.0360633293559791,0.0608651982645798,0.0538777103935892,0.0865951782411189
"Otu00204",0.0162021658055555,0.0121037907478564,0.0325907517413098,0.211644980234736,"Bacteria","Firmicutes","Clostridia","Clostridiales","Ruminococcaceae","Ruminococcaceae_unclassified",0,0,0,0,0.0189748045654315,0,0,0,0,0,0,0,0.0209777155210342,0.0173213742180269,0.0442863621627074,0,0.0473463254575795,0.058855738153703,0.111496314556467,0.091780313477436,0,0,0,0.0223625435843667,0.0366141907114439,0.0387395224619405,0,0,0,0,0,0,0.0296691465086627
"Otu00207",0.0954716286709859,6.58139572109039e-05,0.000460032913029752,0.281134099429713,"Bacteria","Firmicutes","Clostridia","Clostridiales","Lachnospiraceae","Lachnospiraceae_unclassified",0,0,0,0,0.0506180552853129,0.0467074509873697,0.0598688592598892,0,0,0,0.0167339815117806,0.0379564451883143,0.0479767183075185,0.0579980168476094,0,0,0,0,0,0,0,0,0.0154925531290998,0.0646980459694235,0.0755702523770506,0.100668702662867,0,0,0,0,0.0214492552468059,0.00894439117125142,0.0340653608675008
"Otu00208",0.441935233201843,0.000619345989568824,0.00297630156098351,0.672130068957528,"Bacteria","Bacteroidetes","Bacteroidia","Bacteroidales","Rikenellaceae","Rikenella",0,0,0,0,0.0306642247754937,0.0275715906579882,0.0313100670833175,0,0,0.010954670250958,0.0189748045654315,0.0384802639050308,0.0402600988152693,0.0319428707035388,0.0355039371888628,0,0.0371569006730606,0.0574772685710209,0.0228054852686513,0.0275715906579882,0,0,0,0.0240855178070319,0,0,0,0,0,0.0417254135699873,0.082555856714723,0.0700572930880502,0.0730031574180724
"Otu00210",0.104394069336832,7.039768599444e-05,0.000482328700080718,0.295915579668605,"Bacteria","Bacteroidetes","Bacteroidia","Bacteroidales","Rikenellaceae","Alistipes",0,0,0,0,0.0337703044638153,0.0346479480985121,0.0264606007932277,0,0,0.0148329408825957,0.024902372893354,0.0331723313941455,0.0293299615832089,0.0429083866174481,0,0,0,0,0,0,0.0148329408825957,0,0,0.0286395571091107,0.0504197724246619,0.0549822247594775,0,0,0,0.0228054852686513,0.0471343266405227,0.0464925477262967,0.0527501654947163
"Otu00211",0.880342965714607,2.4012088502035e-06,7.55289329245827e-05,0.88804275841765,"Bacteria","Verrucomicrobia","Verrucomicrobiae","Verrucomicrobiales","Akkermansiaceae","Akkermansia",0,0,0,0,0.048804615905435,0.05140356482412,0.074094800715606,0,0,0,0.0209777155210342,0.0371569006730606,0.0319428707035388,0.0417254135699873,0.0379564451883143,0,0.0293299615832089,0.0379564451883143,0.0279321120649178,0.024902372893354,0,0,0.0141426070706832,0.0368865420026988,0.0608651982645798,0.0629701379070276,0,0,0,0.0300045018234769,0.0602027955033582,0.0583426116660931,0.0642313832885783
"Otu00213",0.0483235648512837,2.1470934123999e-06,7.07518400657492e-05,0.211644980234736,"Bacteria","Bacteroidetes","Bacteroidia","Bacteroidales","Rikenellaceae","Alistipes",0,0,0,0,0.0389970608926553,0.0360633293559791,0.046276649381921,0,0,0,0.0204953363762286,0.0417254135699873,0.0483924320662007,0.0449595551641235,0,0,0,0,0,0,0,0,0,0.0464925477262967,0.0665321540937869,0.0621689374463728,0,0,0,0,0.0405079907960005,0.0397596885709306,0.0405079907960005
"Otu00214",0.522321812631232,0.00261785735138129,0.00948459312647043,0.743136340522763,"Bacteria","Firmicutes","Clostridia","Clostridiales","Ruminococcaceae","Ruminococcaceae_unclassified",0.040754378260628,0.0637613241861546,0.0538777103935892,0.0724512125371119,0.043602804430478,0.0492133585199508,0,0,0.0306642247754937,0.0419646697072182,0.0300045018234769,0,0,0,0,0,0,0,0,0,0,0.0714751261628692,0.0389970608926553,0,0,0,0,0,0.0479767183075185,0.0629701379070276,0,0.0209777155210342,0
"Otu00218",0.345949453065354,1.63293137486291e-06,6.69834174408407e-05,0.58819907007672,"Bacteria","Firmicutes","Erysipelotrichia","Erysipelotrichales","Erysipelotrichaceae","Breznakia",0,0,0,0,0.0260797658972776,0.0279321120649178,0.0228054852686513,0,0.00894439117125142,0.0167339815117806,0.0282880438419201,0.0564214190586361,0.0525598986333421,0.0624906438766066,0,0,0,0,0.00774604415417324,0.0141426070706832,0.0100001666741671,0,0.010954670250958,0.0479767183075185,0.0557064506147085,0.0593644498379267,0,0,0,0.024902372893354,0.0603690742633334,0.0593644498379267,0.0591953627638885
"Otu00222",0.240009766232657,0.00350320450745204,0.0121658216772755,0.475837541583963,"Bacteria","Bacteroidetes","Bacteroidia","Bacteroidales","Rikenellaceae","Alistipes",0,0,0,0,0.0585141515112735,0.0483924320662007,0.0473463254575795,0.0232399919966277,0,0.0253009205357413,0.0357847244850008,0.0504197724246619,0.0523689430561941,0.0445118880945281,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0309888263311719,0.0286395571091107,0.0209777155210342
"Otu00223",0.183205168775332,0.000247788445419174,0.00142118736950636,0.402469767595333,"Bacteria","Firmicutes","Clostridia","Clostridiales","Lachnospiraceae","Lachnospiraceae_unclassified",0,0,0,0,0.0382192502166353,0.0371569006730606,0.0473463254575795,0,0,0.0214492552468059,0.0331723313941455,0.060700271944094,0.053316907384196,0.06500730366616,0,0,0,0,0,0,0,0,0.0118324356673172,0.0774077405521277,0.0745000729478117,0.0827988667958194,0.0148329408825957,0,0,0.0126494479745792,0.0148329408825957,0.0232399919966277,0.0272062971645802
"Otu00232",0.329159534234976,0.00125029264645716,0.00535290397226056,0.576654171368616,"Bacteria","Bacteroidetes","Bacteroidia","Bacteroidales","Rikenellaceae","Alistipes",0,0,0,0,0.0479767183075185,0.048804615905435,0.0728655603894852,0,0,0,0.0223625435843667,0.0371569006730606,0.0469213728378925,0.0389970608926553,0,0,0,0,0,0,0,0,0,0.06500730366616,0.0628107111436491,0.0632877929813619,0,0,0,0,0,0,0.0173213742180269
"Otu00238",0.0548866000976361,6.15182510288607e-09,1.41902099039905e-06,0.214959981234522,"Bacteria","Firmicutes","Clostridia","Clostridiales","Clostridiales_unclassified","Clostridiales_unclassified",0,0,0,0,0.0471343266405227,0.0405079907960005,0.0632877929813619,0,0,0,0.0223625435843667,0.0346479480985121,0.0376918113497806,0.0414847808111334,0,0,0,0.0184401339561902,0.0178894980130789,0.0148329408825957,0,0,0.0134168103898401,0.0542483707246401,0.0551641689657941,0.0560650697700086,0,0,0,0.0256932919481349,0.0536914244047544,0.053316907384196,0.048598959594225
"Otu00246",0.106416113551136,0.00383644087355184,0.0132080451965068,0.295915579668605,"Bacteria","Bacteroidetes","Bacteroidia","Bacteroidales","Rikenellaceae","Alistipes",0,0,0,0,0.0219106553910847,0.0200013335733905,0.0256932919481349,0,0,0.00632459748479786,0.0219106553910847,0.0282880438419201,0.0346479480985121,0.0316280494375717,0,0,0,0,0,0,0,0,0.0184401339561902,0.0731404974285391,0.0642313832885783,0.0642313832885783,0,0,0,0,0.0100001666741671,0.0044721508622536,0.00774604415417324
"Otu00247",0.264763720466753,0.020453086621763,0.0498363941628873,0.507524915686961,"Bacteria","Firmicutes","Clostridia","Clostridiales","Lachnospiraceae","Lachnospiraceae_unclassified",0,0,0,0,0.0313100670833175,0.0325633957875081,0.0371569006730606,0,0,0.0200013335733905,0.0374253099064661,0.0523689430561941,0.0714751261628692,0.0687564170408878,0,0,0,0,0,0,0,0.0400106743539889,0.043602804430478,0.0346479480985121,0.0279321120649178,0.0240855178070319,0,0.0481850221188148,0.0189748045654315,0.0214492552468059,0.0389970608926553,0.0340653608675008,0.0504197724246619
"Otu00252",0.845913743407992,0.0122799753456472,0.0329369881363871,0.878803168024544,"Bacteria","Bacteroidetes","Bacteroidia","Bacteroidales","Rikenellaceae","Rikenellaceae_unclassified",0,0,0,0,0.0574772685710209,0.0571274776754239,0.0546165254021509,0,0,0.0173213742180269,0.0244973475791731,0.0264606007932277,0.0357847244850008,0.0289868126124024,0.0236665283589545,0,0.0178894980130789,0.0141426070706832,0,0.0118324356673172,0,0,0,0.0412427473346677,0.0376918113497806,0.0387395224619405,0,0,0,0,0.0148329408825957,0,0
"Otu00257",0.179904524557406,0.000648881849810213,0.00309673269012874,0.400302028918731,"Bacteria","Proteobacteria","Deltaproteobacteria","Desulfovibrionales","Desulfovibrionaceae","uncultured",0.0219106553910847,0.0494164660809598,0.0525598986333421,0.0395071117091088,0.0189748045654315,0.0209777155210342,0,0,0.0275715906579882,0.05002085680577,0.0340653608675008,0,0,0,0,0.0204953363762286,0,0,0,0,0,0.123521005480744,0.0397596885709306,0.024902372893354,0.0154925531290998,0,0,0,0.0746346782625904,0.0714751261628692,0.0200013335733905,0.024902372893354,0.0184401339561902
"Otu00259",0.158515987937065,0.0106887211826185,0.0295446792408667,0.370584674501517,"Eukaryota","Parabasalia","Gf10_symbiont_group","Gf10_symbiont_group_or","Gf10_symbiont_group_fa","Gf10_symbiont_group_ge",0.0426744092675496,0.0876335485535255,0.0697702921830911,0.0569517801235477,0,0,0,0.0204953363762286,0.0519849353686748,0.0799600806114256,0.0334726512735141,0,0,0,0,0,0,0,0,0,0.00632459748479786,0,0,0,0,0,0,0,0.0857789552773275,0.0405079907960005,0,0,0
"Otu00261",0.0906480715873471,1.1184728677102e-05,0.000143330226751011,0.273923430298883,"Bacteria","Bacteroidetes","Bacteroidia","Bacteroidales","Rikenellaceae","Alistipes",0,0,0,0,0.040754378260628,0.0343578873863,0.0392529130545519,0,0,0.0148329408825957,0.0363398019976787,0.0433725640934211,0.0504197724246619,0.0440596848942229,0,0,0,0,0,0,0,0,0,0.0549822247594775,0.0445118880945281,0.0469213728378925,0,0,0,0.0343578873863,0.0451817298391261,0.0515980802456682,0.0473463254575795
